Time(ms),Acceleration(x),Acceleration(y),Acceleration(z),Magnetometer(x),Magnetometer(y),Magnetometer(z),Gyroscope(x),Gyroscope(y),Gyroscope(z),Class
51341,3.9,8.02,-3.18,26.05,-11.9,-64.73,-0.3,0.7,-0.3,5
51587,3.66,7.95,-3.03,21.91,-9.38,-60.1,-0.37,-0.15,-0.38,5
51834,2.85,6.99,-3.85,31.15,-7.45,-61.66,0.2,-0.09,-0.16,5
52080,3.76,8.39,-4.75,28.18,-13.2,-64.73,0.62,0.43,0.42,5
52326,2.27,7.48,-1.55,20.48,-20.39,-68.68,1.11,0.76,0.05,5
52574,2.77,9.07,-1.89,15.57,-21.76,-70.32,-0.43,1.6,-0.68,5
52819,4.41,8.26,-4.4,13.78,-17.48,-64.54,0.05,0.7,-0.71,5
53067,7.5,4.83,-4.23,22.23,-18.42,-65.4,0.03,0.26,-0.25,5
53321,4.9,8.97,-1.51,13.23,-24.69,-72.52,1.53,1.14,0.62,5
53569,0.43,10.34,0.91,3.92,-30.2,-88.61,0.94,1.07,0.36,5
53815,3.84,9.16,-4.42,5.32,-26.53,-79.66,-0.62,0.19,-0.27,5
54063,4.1,8.21,-4.27,9.76,-25.67,-77.64,-0.16,0.06,-0.78,5
54308,5.7,7.12,-3.1,19.22,-26.31,-78.44,0.26,-0.24,0.05,5
54556,5.44,6.94,-2.3,12.29,-28.72,-85.34,1.11,0.85,0.58,5
54802,2.65,7.1,-0.49,3.52,-29.85,-95.57,0.32,1.31,0.32,5
55048,3.16,9.09,-3.29,5.55,-29.98,-93.25,-0.21,0.79,-0.63,5
55302,3.78,8.94,-1.77,12.45,-30.68,-91.13,0.17,-0.19,-0.62,5
55549,6.05,6.07,-3.69,18.44,-30.84,-94.72,0.15,-0.08,-0.24,5
55795,4.21,8.64,1.62,12.55,-29.83,-99.11,0.9,0.21,0.97,5
56043,2.9,7.38,-1.11,4.12,-28.34,-109.85,1.18,1.87,0.57,5
56289,3.6,7.86,-1.73,10.23,-28.33,-109.79,-0.48,0.18,-0.25,5
56537,3.14,8.28,-3.21,12.92,-29.49,-104.66,-0.35,-0.44,-0.54,5
56782,6.2,8.06,-5.34,18.68,-30.91,-105.66,-0.06,-0.98,-0.22,5
57042,4.64,8.86,-0.03,16.9,-28.71,-109.94,0.42,-0.26,0.38,5
57290,4.16,8.93,-0.87,13.26,-25.94,-118.59,0.75,0.43,0.66,5
57536,7.6,6.2,-2.43,16.22,-24.96,-121.25,-0.82,0.41,-0.68,5
57784,1.87,9.24,-0.67,18.62,-25.78,-113.72,-0.02,0.28,-0.17,5
58030,3.42,9.24,0.2,21.82,-27.58,-110.82,-0.04,-0.23,-0.36,5
58277,7.3,10.33,0.63,27.36,-28.05,-113.88,0.66,-0.48,-0.09,5
58525,3.19,8.32,0.5,25.02,-24.96,-117.1,0.13,-0.58,0.62,5
58783,6.69,6.53,0.98,21.97,-21.76,-122.48,0.19,-0.09,0.96,5
59035,1.04,10.36,0.56,26.29,-23.3,-116.57,-0.31,0.97,-0.33,5
59287,5.61,8.07,-2.17,31.79,-23.84,-108.68,-0.57,-0.31,-0.42,5
59539,4.5,8.69,-3.37,33.5,-24.36,-107.19,0.05,-0.65,-0.57,5
59791,4.93,9.09,2.56,30.88,-23.18,-114.26,1.31,1.71,0.55,5
60043,3.69,7.71,-0.3,23.97,-22.41,-120.49,1.45,1.34,0.47,5
60295,2.79,9.08,-2.61,29.35,-21.27,-116.05,-0.28,1.16,-0.82,5
60549,4.18,9.86,-2.51,37.02,-19.82,-109.44,-0.38,-0.24,-0.62,5
60809,4.86,5.83,-1.26,40.02,-17.29,-112.96,0.46,0.73,-0.07,5
61054,4.24,7.3,-2.28,39.86,-16.25,-112.51,0.86,0.6,0.34,5
61302,4.02,8.79,-0.48,38.97,-16.97,-113.69,0.68,0.15,0.36,5
61548,2.89,6.79,-1.28,37.61,-17.16,-116.16,-0.28,0.13,0.21,5
61794,3.76,8.31,-1.12,41.58,-16.97,-108.01,-0.87,-0.38,-0.14,5
62042,2.17,9.32,-2.52,44.55,-15.01,-103.54,-0.82,-0.91,-0.44,5
62289,4.1,7.45,0.29,47.21,-12.2,-105.85,0.04,-0.11,0.09,5
62541,4.27,6.9,-0.11,40.18,-15.93,-114.67,0.72,-0.7,0.97,5
62789,8.12,9.14,-1.88,40.15,-18.21,-111.37,-0.74,0.57,-0.2,5
63037,2.15,9.72,-1.99,40.32,-17.95,-106.5,-0.49,0.21,-0.46,5
63283,5.2,11.5,-3.48,43.48,-17.29,-107.07,-0.46,-0.74,-0.54,5
63531,3.61,8.13,1.37,43.76,-14.67,-111.56,1.14,1.13,0.41,5
63776,3.73,7.6,0.95,37.83,-16.54,-116.76,0.8,0.96,0.47,5
64024,2.18,7.31,-2.67,39.24,-16.76,-113.26,-0.78,1.01,0.07,5
64270,2.28,9.04,-2.62,41.58,-17.14,-103.35,-0.52,-0.34,-0.05,5
64526,6.04,8.2,-4.79,43.74,-16.59,-102.27,-0.96,-1.15,-0.42,5
64774,4.56,10.51,-2.98,46.08,-13.8,-107.0,0.53,-0.65,-0.09,5
65019,5.23,7.67,-0.78,44.4,-14.02,-111.5,1.34,0.15,0.94,5
65267,4.44,6.53,0.44,38.82,-16.85,-116.9,-0.2,-0.6,0.7,5
65513,5.57,8.02,-1.69,41.68,-17.7,-108.32,-0.65,0.68,-0.26,5
65761,3.06,8.75,-3.82,41.65,-17.7,-103.0,-0.69,-0.47,-0.29,5
66009,10.42,11.38,-0.25,45.56,-16.09,-105.51,0.29,-1.11,-0.66,5
66263,4.87,8.29,-2.98,46.3,-14.03,-106.66,0.73,0.46,0.28,5
66508,4.79,7.35,-0.39,44.15,-14.5,-113.67,0.94,-0.03,0.29,5
66756,15.26,11.2,-2.04,42.4,-16.0,-111.71,-0.68,0.27,-0.81,5
67002,1.95,9.31,-3.06,41.73,-16.59,-103.58,-0.96,-0.57,-0.14,5
67250,4.21,7.46,-4.55,44.68,-13.43,-100.22,-0.66,-0.46,-0.69,5
67497,3.45,7.57,-1.14,47.91,-11.21,-103.99,0.23,-0.02,0.07,5
67743,4.72,7.32,-1.83,46.05,-12.42,-109.68,0.75,0.18,0.46,5
67999,3.21,8.03,-0.7,40.6,-15.77,-112.72,0.15,-0.09,0.8,5
68499,2.16,8.93,-3.42,43.36,-15.1,-100.76,-0.24,0.28,-0.55,5
68780,4.26,9.42,-2.88,44.72,-14.66,-107.18,0.23,-1.03,0.03,5
69025,6.26,7.86,0.46,44.55,-13.39,-107.72,0.26,-0.71,0.5,5
69273,4.72,7.69,-0.98,42.28,-14.62,-113.49,0.85,0.73,0.22,5
69519,4.67,9.95,-0.15,39.61,-15.71,-114.94,-0.11,0.66,-0.08,5
69767,4.4,8.9,-2.67,42.55,-14.97,-104.74,-0.87,0.36,-0.37,5
70012,3.68,7.99,-3.24,45.97,-11.49,-101.8,-0.43,-0.13,-0.63,5
70266,6.7,8.1,-3.11,46.48,-11.25,-107.28,0.46,0.77,-0.22,5
70514,5.56,8.13,-1.44,42.79,-11.66,-111.17,0.87,0.21,0.42,5
70760,3.26,8.92,-0.56,42.69,-12.79,-111.77,-0.54,0.36,0.18,5
71008,4.71,7.86,-4.46,42.85,-14.53,-106.12,-0.06,0.35,-0.43,5
71254,7.55,7.18,-5.51,44.55,-13.52,-109.35,-0.52,-2.16,0.01,5
71501,5.62,8.47,-0.46,42.3,-11.43,-113.74,-0.03,-0.19,-0.22,5
71747,3.79,7.83,0.08,41.44,-11.5,-115.32,0.62,0.35,0.54,5
72003,4.33,8.55,0.22,40.24,-12.98,-114.1,-0.45,-0.32,-0.09,5
72255,2.91,9.19,1.07,38.98,-14.91,-115.58,-0.04,-0.18,-0.5,5
72501,6.85,8.0,0.82,39.23,-13.71,-119.76,-0.69,-0.97,-0.13,5
72749,2.55,9.28,2.09,37.64,-13.49,-118.39,0.66,0.21,0.59,5
72994,3.46,7.3,-1.1,32.51,-14.97,-123.46,-0.0,0.28,0.43,5
73242,3.56,8.03,1.15,34.95,-16.87,-121.19,-0.27,0.28,-0.51,5
73488,3.28,10.25,-0.27,34.26,-16.02,-121.76,-0.14,-0.77,-0.37,5
73742,7.24,7.06,0.46,38.12,-14.53,-121.21,-0.08,0.59,-0.37,5
73990,3.41,8.74,1.85,39.02,-13.74,-121.28,1.29,0.9,1.02,5
74235,12.95,-0.17,-5.4,33.22,-15.76,-126.57,-1.1,-0.8,-0.39,5
74483,3.07,9.18,-2.6,32.15,-18.01,-120.52,-0.32,-0.0,-0.46,5
74731,3.3,7.9,-0.86,36.38,-17.76,-120.07,-0.09,-0.46,-0.83,5
74977,4.08,9.19,0.37,40.69,-15.77,-115.93,0.35,0.22,0.44,5
75223,3.06,6.9,0.12,35.98,-16.57,-123.37,0.85,-0.53,0.87,5
75470,3.21,8.65,-2.3,29.0,-19.58,-124.25,0.11,0.32,0.34,5
75724,1.48,9.34,-1.73,33.43,-20.64,-120.97,-0.44,-0.38,-0.6,5
75972,5.28,8.65,-0.07,40.13,-16.4,-120.89,-0.27,-0.29,-0.36,5
76218,4.19,8.02,-0.32,39.33,-14.89,-117.0,0.29,0.7,0.15,5
76466,4.37,8.09,-0.15,36.98,-14.89,-114.18,0.86,0.53,0.62,5
76711,5.24,6.93,-3.26,33.44,-16.05,-111.24,-0.65,0.22,0.13,5
76957,0.75,9.5,-1.58,30.99,-17.23,-105.2,-0.72,0.01,-0.47,5
77205,5.46,8.19,-3.16,34.33,-15.23,-107.73,0.04,-0.86,-0.66,5
77459,3.89,8.04,-1.73,36.93,-14.32,-110.65,-0.19,0.04,-0.08,5
77705,4.72,8.28,-0.68,36.03,-15.49,-110.58,0.76,0.69,0.44,5
77953,-1.18,8.38,4.22,32.21,-16.31,-116.18,1.02,0.33,0.98,5
78198,4.48,8.9,-3.69,31.95,-18.15,-114.13,0.02,0.34,-0.66,5
78446,2.17,9.01,-2.87,34.17,-15.89,-117.73,-0.01,-0.55,-0.36,5
78692,2.58,8.4,-0.28,34.96,-16.25,-116.44,-0.14,0.27,0.07,5
78940,4.14,8.36,-0.27,33.72,-16.11,-116.52,0.43,-0.06,0.25,5
79194,3.98,8.52,-0.45,33.78,-15.59,-116.56,0.28,0.7,0.2,5
79439,3.58,9.01,0.44,34.45,-16.47,-114.19,-0.53,0.37,-0.01,5
79687,3.07,8.08,-3.15,33.84,-18.4,-109.43,-0.75,-0.3,-0.45,5
79933,5.04,8.48,-1.57,38.89,-15.01,-106.4,-0.52,-0.31,-1.19,5
80181,6.86,5.89,-0.55,42.96,-12.58,-107.78,0.03,1.04,-0.15,5
80427,5.04,9.03,-1.98,40.63,-16.09,-109.19,0.86,-0.06,1.02,5
80674,4.27,6.27,-0.68,31.95,-19.39,-116.06,0.48,-0.12,0.81,5
80920,0.1,10.15,0.28,32.48,-19.45,-110.96,-0.44,0.54,-0.52,5
81174,3.33,9.0,-3.78,35.98,-17.36,-106.04,-0.4,-0.38,-0.6,5
81422,4.54,7.96,-3.66,37.69,-16.09,-113.2,-0.09,-0.36,-0.48,5
81668,3.87,8.15,-1.03,40.65,-13.77,-112.01,0.18,0.44,-0.03,5
81915,4.95,8.55,-1.48,41.25,-14.35,-111.3,1.06,1.05,0.3,5
82161,3.36,8.8,-0.22,38.67,-15.81,-114.43,0.58,0.5,0.57,5
82407,-1.46,10.25,-4.45,34.17,-18.17,-110.92,-0.5,-0.01,-0.36,5
82655,3.02,8.85,-2.99,39.68,-16.4,-106.81,-0.16,-0.03,-0.77,5
82909,4.53,6.7,0.82,45.28,-10.82,-108.36,0.11,-0.01,-0.54,5
83156,6.54,7.5,-1.42,48.16,-6.69,-105.38,-0.01,0.75,-0.3,5
83402,5.02,9.22,-0.71,47.05,-9.27,-103.79,1.44,0.11,0.79,5
83650,1.59,8.34,1.35,41.87,-14.09,-110.87,1.14,0.59,1.07,5
83896,-2.3,9.06,-1.42,39.16,-17.14,-110.63,-0.65,0.53,-0.11,5
84142,1.81,9.39,-0.67,42.03,-14.4,-105.28,-0.34,-0.25,-0.84,5
84389,4.79,6.95,-0.77,47.82,-8.08,-107.07,0.18,0.75,-0.71,5
84635,3.55,8.45,0.91,50.7,-2.69,-101.72,0.55,1.13,-0.06,5
84889,5.45,8.33,0.99,48.54,-6.26,-98.49,1.19,1.1,0.59,5
85135,3.22,7.64,0.48,44.24,-13.21,-97.34,0.77,0.94,0.71,5
85383,-2.73,11.05,5.17,41.65,-14.13,-88.63,0.12,0.35,0.28,5
85628,4.76,9.41,-0.22,44.43,-10.11,-86.23,-0.5,-0.85,-0.54,5
85876,5.67,7.07,0.54,48.45,-6.97,-92.74,0.04,-0.11,-0.3,5
86122,5.6,7.36,0.31,50.12,-3.79,-92.63,0.07,0.0,-0.23,5
86368,5.17,7.71,-0.98,51.53,-2.85,-91.73,-0.01,0.14,-0.19,5
86624,6.08,7.04,-1.0,51.13,-2.53,-88.45,-0.13,0.1,-0.05,5
86870,4.46,9.45,0.96,46.42,-9.08,-86.28,0.49,0.55,0.89,5
87121,4.02,5.88,0.12,36.61,-16.44,-83.16,0.26,1.06,0.45,5
87367,1.53,9.96,-0.04,36.19,-15.33,-77.83,-0.55,-0.24,-0.22,5
87615,3.57,9.06,-0.83,39.75,-10.45,-76.62,-0.43,-0.63,-0.38,5
87861,4.63,9.94,-0.4,46.81,-8.96,-86.17,0.94,-0.27,-0.53,5
88109,2.4,9.24,-1.3,44.68,-6.02,-79.87,0.02,1.66,0.27,5
88354,4.48,8.99,-2.12,37.85,-12.57,-75.62,0.71,0.7,0.47,5
88621,2.86,9.03,-1.0,30.53,-17.54,-75.8,0.35,0.7,0.05,5
88866,3.83,8.86,-3.5,27.54,-16.95,-72.08,-0.63,-0.12,-0.24,5
89114,3.74,8.7,-1.32,31.31,-11.75,-68.94,0.03,0.18,-0.61,5
89360,5.43,11.82,-2.87,41.42,-9.13,-74.45,0.4,-1.79,-0.39,5
89606,4.91,8.72,-0.8,40.68,-10.51,-77.26,-0.03,0.7,0.48,5
89853,4.9,7.44,0.37,23.09,-19.6,-73.94,0.93,0.8,0.81,5
90099,3.33,10.83,1.96,12.64,-24.19,-78.05,0.46,0.03,0.56,5
90353,-0.47,8.97,-0.96,11.87,-19.26,-71.4,-0.21,-0.14,-0.19,5
90599,2.69,8.88,-2.85,15.21,-17.48,-68.49,-0.29,0.41,-0.6,5
90847,3.47,8.68,-1.93,19.98,-13.99,-65.74,-0.49,-0.87,-0.62,5
91092,4.86,7.3,0.04,27.39,-15.3,-69.77,0.58,1.07,0.24,5
91338,3.44,8.84,-1.49,23.55,-20.75,-74.76,0.99,1.12,0.4,5
91584,3.84,9.12,-0.89,13.68,-24.42,-76.57,0.3,0.95,0.48,5
91832,2.39,8.79,-0.2,10.1,-21.67,-73.6,-0.34,-0.11,-0.22,5
92078,3.1,8.02,-2.32,11.53,-18.34,-69.07,-0.29,0.38,-0.74,5
92332,12.34,9.57,-3.13,22.22,-14.7,-67.44,-0.18,-2.21,0.14,5
92577,5.84,7.71,-0.61,22.6,-13.55,-67.77,0.63,-0.04,0.55,5
92825,4.91,7.65,-0.69,11.79,-21.66,-74.98,1.02,1.0,0.69,5
93071,0.27,9.52,-1.31,5.9,-20.08,-73.6,-0.81,0.19,-0.24,5
93317,2.5,8.75,-2.19,10.13,-15.52,-68.33,0.09,0.09,-0.68,5
93564,4.65,7.53,-5.8,21.88,-15.62,-70.3,0.1,-1.52,-0.07,5
93810,6.23,8.41,-1.3,18.49,-18.75,-71.63,0.28,1.2,0.46,5
94066,3.11,9.42,-1.79,9.54,-23.5,-77.89,0.42,-0.53,0.68,5
94312,2.75,6.0,-2.36,4.88,-24.57,-79.39,-0.92,0.12,-0.12,5
94558,2.43,9.0,-2.87,7.78,-22.57,-74.29,-0.14,0.14,-0.51,5
94806,5.56,9.8,-5.27,15.1,-22.95,-73.82,-0.03,-0.49,-0.65,5
95051,4.2,7.05,-0.64,14.32,-22.62,-74.44,0.26,0.74,0.15,5
95297,4.47,7.79,-1.76,5.38,-25.96,-78.91,0.99,1.31,0.44,5
95545,2.78,9.82,-0.59,-0.13,-27.84,-87.02,0.43,0.6,0.48,5
95791,10.2,3.68,-7.07,-4.19,-27.89,-90.65,-0.78,-1.04,0.06,5
96045,0.96,10.0,-2.05,-5.09,-25.14,-85.4,-0.6,-0.15,-0.27,5
96290,3.89,7.36,0.01,4.56,-27.19,-84.52,0.76,-0.66,-0.77,5
96538,4.64,7.68,-1.59,9.06,-28.4,-84.89,-0.02,0.69,-0.27,5
96784,4.05,8.57,-0.91,6.93,-28.28,-87.68,0.56,0.5,0.42,5
97030,3.28,8.87,-0.41,2.15,-28.19,-96.16,0.36,0.52,0.45,5
97277,3.69,8.44,0.11,-0.89,-26.72,-101.49,0.02,0.92,0.1,5
97523,3.32,8.48,-5.18,0.03,-27.32,-95.85,-0.55,0.37,-0.26,5
97777,4.2,8.42,-2.94,6.81,-27.13,-90.12,-0.53,-1.35,-0.57,5
98025,4.95,6.28,-0.93,11.28,-27.05,-90.3,-0.16,0.06,0.08,5
98271,3.84,8.78,-1.49,4.41,-27.02,-93.09,0.47,0.43,0.73,5
98516,3.25,8.59,-1.63,-4.09,-25.94,-101.26,0.43,0.45,0.52,5
98764,2.07,15.07,0.1,-5.6,-24.28,-99.97,0.04,-0.0,-0.44,5
99010,3.22,9.18,-2.84,-4.33,-24.54,-94.37,-0.32,0.02,-0.31,5
99258,2.66,9.15,-3.12,-1.7,-24.79,-92.66,-0.24,-0.57,-0.25,5
99504,5.82,7.76,-1.02,3.57,-25.9,-92.53,0.35,-1.41,-0.4,5
99758,3.01,8.56,-0.13,4.14,-26.1,-94.08,0.35,0.64,0.37,5
100003,2.55,8.97,-0.14,-3.1,-25.43,-95.6,-0.02,-0.22,0.59,5
100251,2.03,17.47,1.47,-4.95,-24.63,-93.96,0.02,2.1,0.26,5
100497,0.39,10.41,-2.49,-7.22,-21.48,-87.31,-0.75,-0.35,0.16,5
100743,2.74,8.26,-4.1,-4.3,-21.1,-81.72,-0.31,-0.61,-0.2,5
100990,2.62,9.67,-1.53,1.62,-21.51,-80.12,0.44,-1.05,-0.46,5
101236,2.82,7.65,1.71,12.22,-25.48,-81.13,0.36,0.23,0.16,5
101492,3.08,9.08,-0.11,7.53,-27.55,-83.69,0.6,0.07,0.56,5
101738,3.57,8.57,0.63,1.07,-28.09,-87.07,0.07,0.0,0.41,5
101990,2.0,9.66,-2.76,-2.88,-25.93,-83.75,-0.93,-0.67,-0.02,5
102236,2.01,9.74,-1.34,-2.51,-24.8,-79.42,-0.71,-0.33,-0.43,5
102483,3.11,8.99,-1.4,2.89,-22.2,-72.83,-0.41,-0.14,-0.45,5
102729,2.03,10.6,-3.58,10.23,-20.02,-69.41,-0.32,-0.33,-0.85,5
102977,2.64,8.32,0.63,16.14,-20.78,-70.72,0.67,0.17,0.35,5
103223,2.48,8.62,-1.35,9.43,-27.16,-79.1,0.73,-0.23,0.88,5
103477,3.06,7.42,0.04,2.88,-29.47,-83.51,-0.65,-0.98,0.45,5
103725,1.26,17.35,0.48,-0.26,-23.63,-74.85,0.29,0.78,0.21,5
103970,4.03,8.17,-1.65,4.74,-22.68,-71.82,-0.31,0.46,-0.67,5
104216,5.29,8.42,-3.52,11.96,-18.47,-67.63,-0.26,-0.66,-0.63,5
104464,4.49,8.57,-1.9,21.21,-19.76,-70.74,0.18,-0.11,0.08,5
104710,5.9,8.16,-0.29,14.69,-24.63,-74.83,0.78,0.2,0.85,5
104957,3.24,6.59,0.63,7.86,-28.27,-80.33,-0.18,-1.05,0.74,5
105213,-0.86,8.99,-2.66,4.95,-22.98,-74.13,-0.75,0.09,-0.09,5
105459,2.33,10.11,-2.43,9.35,-20.71,-70.2,-0.23,-0.06,-0.65,5
105707,2.54,9.31,-0.28,16.4,-19.61,-70.1,0.15,-0.72,-0.61,5
105953,5.26,7.32,1.5,22.81,-21.89,-73.63,0.57,0.87,0.52,5
106201,3.78,8.14,-0.71,15.95,-25.43,-78.14,0.62,0.57,0.54,5
106446,4.46,8.47,0.73,6.93,-28.11,-81.06,0.18,0.18,0.66,5
106694,1.11,8.57,-1.87,4.43,-23.05,-74.13,-0.99,-0.03,-0.42,5
106940,1.8,8.69,-2.51,7.0,-20.96,-70.32,-0.15,0.13,-0.52,5
107194,3.09,8.23,-3.42,12.09,-18.43,-67.8,-0.3,-0.36,-0.63,5
107442,6.54,7.52,-2.88,24.06,-17.49,-68.33,0.03,-0.29,-0.16,5
107687,3.62,8.46,-1.36,17.8,-20.29,-69.67,0.4,0.12,0.64,5
107935,3.58,8.43,-0.63,11.03,-25.59,-75.09,0.59,0.1,0.48,5
108181,1.45,4.7,-3.74,7.66,-23.15,-74.73,-2.42,-0.6,0.28,5
108429,2.71,8.09,-2.48,10.96,-17.19,-66.63,-1.07,-0.2,-0.28,5
108675,2.37,8.43,-3.14,20.2,-14.02,-66.18,-0.01,-0.03,-1.07,5
108931,5.88,7.58,0.72,28.27,-13.02,-67.14,0.65,0.17,0.2,5
109176,6.28,8.68,-2.52,20.05,-22.51,-72.52,1.03,0.16,0.57,5
109424,5.75,7.82,-0.15,14.19,-27.08,-78.37,-0.02,-0.53,0.37,5
109670,3.72,8.48,-1.53,13.67,-23.75,-73.69,-0.65,-0.3,0.03,5
109918,2.54,8.93,-1.83,14.59,-20.05,-68.88,-0.46,-0.02,-0.13,5
110163,3.62,8.17,-3.25,17.35,-15.97,-65.36,-0.63,-0.3,-0.5,5
110411,4.47,12.53,-1.63,26.35,-10.86,-64.57,0.22,-0.43,-0.71,5
110665,5.03,7.1,-1.52,31.54,-12.16,-68.42,0.08,-0.22,0.35,5
110913,4.92,7.79,-1.6,26.89,-19.18,-72.0,0.47,0.15,0.45,5
111159,3.24,8.04,-0.73,21.41,-23.31,-75.42,0.04,0.2,0.58,5
111405,2.05,9.09,-1.49,17.51,-21.92,-72.64,-0.02,0.47,0.01,5
111652,3.68,8.93,-0.98,18.37,-19.64,-68.87,-0.35,0.05,-0.52,5
111898,4.07,8.42,-1.88,25.84,-15.48,-67.49,-0.46,-0.76,-0.49,5
112146,5.54,8.14,-2.78,34.76,-11.6,-68.9,0.1,0.43,-0.33,5
112392,4.76,8.81,-1.17,28.94,-17.48,-71.22,0.94,0.18,0.56,5
112648,2.91,7.64,-0.49,20.43,-24.28,-76.15,-0.22,-1.18,1.1,5
112896,2.09,9.13,-1.5,18.08,-22.61,-72.68,-0.69,-0.37,0.11,5
113141,2.74,9.1,-1.74,18.27,-18.65,-67.19,-0.32,0.11,-0.41,5
113389,2.04,9.37,-1.45,20.61,-12.41,-63.94,-0.68,-0.35,-0.36,5
113635,3.89,7.31,-6.79,31.67,-12.45,-69.06,0.07,-0.42,-0.22,5
113883,4.35,8.36,-1.25,31.18,-13.91,-69.23,0.39,-0.29,0.3,5
114128,3.73,8.4,-0.41,28.19,-21.62,-74.96,0.66,-0.02,0.46,5
114382,4.74,10.54,-0.52,23.76,-24.52,-77.64,-0.38,0.06,-0.14,5
114630,3.32,8.6,-2.02,22.68,-18.62,-69.25,-0.58,-0.07,-0.3,5
114876,3.19,9.05,-1.37,26.82,-13.37,-65.45,-0.4,-0.32,-0.43,5
115124,4.05,8.41,-1.68,35.66,-11.85,-69.91,0.35,-0.41,-0.25,5
115369,4.45,7.75,-2.06,35.56,-10.68,-69.34,0.21,0.31,0.01,5
115617,4.74,8.61,-0.26,31.39,-17.33,-71.65,1.01,0.25,0.49,5
115863,3.06,7.67,-0.6,24.93,-24.57,-77.89,0.25,-0.05,0.47,5
116119,1.08,9.47,-2.13,20.53,-21.6,-72.29,-0.4,0.11,-0.16,5
116365,2.7,9.22,-1.85,23.93,-16.05,-67.52,-0.43,-0.26,-0.37,5
116613,7.49,9.62,-2.76,32.13,-14.07,-68.62,0.07,-0.92,-0.32,5
116865,3.57,8.61,-0.87,32.94,-13.9,-70.3,0.2,0.21,0.04,5
117112,4.68,8.66,-0.64,26.59,-20.52,-72.83,1.12,0.61,0.49,5
117358,2.8,7.14,0.75,20.01,-27.33,-80.28,-0.3,0.06,0.13,5
117606,1.12,9.85,0.01,16.22,-22.9,-72.99,-0.48,0.14,-0.08,5
117852,3.69,8.53,-2.79,17.9,-19.15,-68.3,-0.45,-0.14,-0.28,5
118114,1.2,9.39,-2.17,22.43,-14.63,-65.4,-0.5,-0.57,-0.4,5
118366,4.44,8.41,-2.84,29.63,-13.77,-67.39,-0.29,-0.02,-0.3,5
118620,3.57,8.72,-0.83,27.52,-16.49,-68.81,0.86,0.31,0.47,5
118872,1.43,9.26,-1.7,18.46,-24.09,-75.27,1.16,1.42,0.4,5
119123,-2.27,7.84,-7.51,11.91,-25.78,-76.28,-1.74,0.75,0.29,5
119375,2.36,8.8,-3.18,12.13,-23.37,-70.7,-0.12,0.43,-0.47,5
119627,0.74,10.93,-2.78,16.72,-19.94,-68.59,-0.34,-0.33,-0.37,5
119910,2.53,8.56,-1.04,23.93,-22.48,-72.46,0.46,0.95,-0.14,5
120156,3.35,9.25,-1.26,17.98,-25.62,-74.77,0.81,0.92,0.35,5
120401,3.36,8.31,0.25,6.31,-29.99,-85.02,0.95,0.89,0.47,5
120649,3.63,8.04,-2.23,2.6,-29.47,-89.18,-1.33,-0.11,0.46,5
120895,1.96,9.17,-3.03,1.7,-27.64,-81.66,-0.34,0.52,-0.21,5
121143,3.16,8.98,-2.49,6.34,-27.24,-78.87,-0.15,-0.02,-0.55,5
121389,2.77,7.64,-1.46,13.17,-29.13,-83.0,0.59,0.06,-0.22,5
121634,3.7,9.11,0.43,7.7,-29.63,-86.98,0.8,1.21,0.91,5
121888,3.14,8.69,0.77,-1.32,-29.17,-100.07,0.92,1.44,0.12,5
122136,3.09,9.64,-3.02,-1.51,-29.35,-100.38,-0.82,-0.03,-0.16,5
122382,2.71,9.22,-2.09,-0.26,-29.96,-94.86,-0.31,0.06,-0.39,5
122630,3.52,8.55,-2.45,4.21,-29.6,-91.32,-0.27,0.53,-0.47,5
122877,3.19,9.69,-3.43,10.46,-29.14,-90.22,0.28,-0.48,-0.7,5
123123,2.82,9.23,-1.85,15.24,-30.5,-95.22,0.43,0.58,-0.02,5
123371,3.72,8.57,-2.59,8.8,-30.63,-102.79,0.88,1.17,0.68,5
123627,2.84,7.49,-0.05,1.34,-26.89,-113.8,0.49,0.77,0.45,5
123873,1.22,9.31,-2.14,4.55,-27.21,-110.87,-0.34,0.63,-0.19,5
124121,2.22,8.8,-1.49,7.12,-29.41,-105.12,0.02,0.33,-0.43,5
124366,2.73,8.36,-3.52,10.7,-29.33,-101.42,-0.27,0.1,-0.56,5
124614,3.2,9.8,-3.79,17.14,-30.06,-102.85,0.26,-0.82,-0.35,5
124862,4.37,8.26,-1.55,19.01,-29.54,-108.05,0.85,0.77,0.28,5
125108,4.17,9.04,-1.34,15.32,-27.35,-116.16,0.54,0.25,0.83,5
125362,3.47,8.16,0.63,12.64,-23.36,-122.6,0.38,0.61,0.42,5
125609,0.89,9.18,-0.61,15.32,-24.23,-119.66,-0.52,0.23,-0.09,5
125855,2.54,9.63,-1.62,18.88,-25.9,-114.41,-0.35,0.08,-0.29,5
126103,2.26,9.22,-1.6,19.7,-27.42,-111.68,-0.3,-0.38,-0.19,5
126351,3.77,9.06,-0.86,22.19,-26.83,-110.25,-0.28,-0.77,-0.55,5
126597,4.86,7.24,-1.99,26.38,-25.39,-116.84,0.44,0.47,-0.13,5
126844,4.29,8.99,-0.51,23.76,-23.41,-118.31,0.63,0.34,0.66,5
127090,3.45,8.55,0.65,24.03,-19.67,-122.32,0.55,0.55,0.76,5
127600,1.81,9.69,-1.8,28.92,-22.36,-114.95,-0.51,-0.26,-0.13,5
